"id_entri","versi_kbji","kode","kode_normalisasi","jumlah_digit","tingkat","kedalaman","urutan","kode_induk","nama_resmi","uraian_resmi","kode_golongan_pokok","nama_golongan_pokok","kode_subgolongan_pokok","nama_subgolongan_pokok","kode_golongan","nama_golongan","kode_subgolongan","nama_subgolongan","jalur_kode","jalur_nama","jumlah_anak_langsung","jumlah_jabatan_turunan","kelompok_sisa","nama_pencarian","halaman_pdf_mulai","halaman_pdf_selesai","halaman_cetak_mulai","halaman_cetak_selesai","status_validasi"
"E01251","2026","3117.04","311704","6","Jabatan","5","1251","3117","INSPEKTUR MINYAK DAN GAS BUMI","Inspektur minyak dan gas bumi melakukan inspeksi, pengujian, penelaahan
proses, dan gejala berbagai aspek minyak dan gas bumi, mengembangkan
metode dan teknik inspeksi, serta melaporkan dan menyebarluaskan hasil
inspeksi. Tugasnya meliputi mengumpulkan data dalam rangka menyusun
konsep inspeksi, menelaah data dan objek inspeksi, menyiapkan peralatan
inspeksi, melaksanakan inspeksi alat keselamatan kerja dan berbagai fasilitas
penunjang kerja, menelaah data dan hasil inspeksi, melaksanakan inspeksi
pengelolaan dan pemantauan lingkungan sekitar operasi, melakukan pengujian
teknis, menganalisis hasil inspeksi, dan membuat laporan hasil pemeriksaan.","3","TEKNISI DAN ASISTEN PROFESIONAL","31","ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK","311","TEKNISI ILMU FISIKA DAN TEKNIK","3117","TEKNISI PERTAMBANGAN DAN METALURGI","3 > 31 > 311 > 3117 > 3117.04","TEKNISI DAN ASISTEN PROFESIONAL > ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK > TEKNISI ILMU FISIKA DAN TEKNIK > TEKNISI PERTAMBANGAN DAN METALURGI > INSPEKTUR MINYAK DAN GAS BUMI","0","0","tidak","inspektur minyak dan gas bumi","533","534","501","502","lolos_struktur_otomatis_belum_review_manual"
"E01252","2026","3117.05","311705","6","Jabatan","5","1252","3117","TEKNISI PERMINYAKAN","Teknisi perminyakan melakukan pekerjaan teknis, biasanya dengan petunjuk dan
pengawasan ahli teknik kimia (minyak bumi) dalam pengembangan proses untuk
memurnikan minyak bumi dan untuk merancang, membangun,
mengoperasikan, memelihara, dan memperbaiki pabrik pemurnian minyak
bumi, melakukan pekerjaan yang sejenis dengan pekerjaan teknisi teknik kimia
umum, akan tetapi mengkhususkan diri dalam minyak bumi dan produksi hasil-
hasil ikutannya, bahan bakar minyak, seperti bensin dan bahan bakar parafin,
serta minyak pelumas dan gemuk. Tugasnya meliputi membantu pelaksanaan
pengeboran, produksi, dan pengolahan minyak dan gas dengan mengoperasikan
peralatan produksi migas sesuai prosedur; melakukan pemeriksaan rutin
terhadap peralatan pengeboran, pompa, separator, dan sistem pipa serta
melaksanakan pemeliharaan preventif dan korektif untuk menjaga keandalan
operasi; memantau parameter operasi (tekanan, suhu, laju alir) pada fasilitas
produksi migas dan melaporkan potensi gangguan atau ketidaksesuaian proses;
melaksanakan pengujian kualitas fluida (minyak, gas, air formasi) dan
menganalisis data operasi untuk mendukung optimasi produksi; menyusun
laporan kegiatan operasional dan hasil pengujian serta menyimpan arsip teknis
sesuai prosedur dokumentasi perusahaan; berkoordinasi dengan ahli teknik
perminyakan, teknisi lapangan, dan tim pengendalian mutu serta memberikan
masukan teknis terkait peningkatan efisiensi produksi.","3","TEKNISI DAN ASISTEN PROFESIONAL","31","ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK","311","TEKNISI ILMU FISIKA DAN TEKNIK","3117","TEKNISI PERTAMBANGAN DAN METALURGI","3 > 31 > 311 > 3117 > 3117.05","TEKNISI DAN ASISTEN PROFESIONAL > ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK > TEKNISI ILMU FISIKA DAN TEKNIK > TEKNISI PERTAMBANGAN DAN METALURGI > TEKNISI PERMINYAKAN","0","0","tidak","teknisi perminyakan","534","534","502","502","lolos_struktur_otomatis_belum_review_manual"
"E01253","2026","3117.99","311799","6","Jabatan","5","1253","3117","TEKNISI PERTAMBANGAN DAN METALURGI LAINNYA","Jabatan ini mencakup teknisi pertambangan dan metalurgi lainnya dari
subgolongan ini.","3","TEKNISI DAN ASISTEN PROFESIONAL","31","ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK","311","TEKNISI ILMU FISIKA DAN TEKNIK","3117","TEKNISI PERTAMBANGAN DAN METALURGI","3 > 31 > 311 > 3117 > 3117.99","TEKNISI DAN ASISTEN PROFESIONAL > ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK > TEKNISI ILMU FISIKA DAN TEKNIK > TEKNISI PERTAMBANGAN DAN METALURGI > TEKNISI PERTAMBANGAN DAN METALURGI LAINNYA","0","0","ya","teknisi pertambangan dan metalurgi lainnya","534","534","502","502","lolos_struktur_otomatis_belum_review_manual"
"E01254","2026","3118","3118","4","Subgolongan","4","1254","311","JURU GAMBAR TEKNIK","Juru gambar teknik mempersiapkan gambar teknis, peta, dan ilustrasi dari sketsa,
pengukuran, dan data lainnya, serta menyalin gambar akhir dan lukisan ke pelat
cetak.
Tugasnya meliputi mempersiapkan dan meninjau gambar kerja dari sketsa dan
spesifikasi yang disiapkan oleh para ahli dan desainer untuk pembuatan,
instalasi, dan pemasangan mesin dan peralatan atau untuk konstruksi,
modifikasi, pemeliharaan, dan perbaikan bangunan, bendungan, jembatan, jalan,
dan proyek arsitektur dan teknik sipil lainnya; mengoperasikan komputer dan
menyusun peralatan untuk membuat, memodifikasi, dan menghasilkan hard
copy dan representasi digital dari gambar kerja; mengoperasikan meja digitalisasi
atau peralatan sejenis untuk mentransfer hard copy representasi gambar kerja,
peta, dan kurva lain ke bentuk digital; mempersiapkan dan meninjau ilustrasi
untuk referensi kerja, brosur, dan manual teknis yang berkaitan dengan
perakitan, instalasi, operasi, pemeliharaan, dan perbaikan mesin, peralatan, dan
barang lain; menyalin gambar dan lukisan ke batu atau pelat logam untuk
mencetak; mempersiapkan diagram kabel, diagram perakitan papan sirkuit, dan
gambar tata letak yang digunakan untuk pembuatan, instalasi, dan perbaikan
peralatan listrik di pabrik-pabrik, pembangkit listrik, dan bangunan; membuat
diagram kerja rinci perangkat dari mesin dan peralatan mekanik, termasuk
dimensi, metode, dan informasi teknik lainnya; dan mengatur gambar yang telah
selesai untuk direproduksi untuk digunakan sebagai gambar kerja.
Contoh jabatan yang diklasifikasikan di sini
- drafter; dan
- ilustrator teknik.
Beberapa jabatan terkait yang diklasifikasikan di tempat lain
- ahli pemetaan - 2165; dan
- surveyor - 2165.","3","TEKNISI DAN ASISTEN PROFESIONAL","31","ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK","311","TEKNISI ILMU FISIKA DAN TEKNIK","3118","JURU GAMBAR TEKNIK","3 > 31 > 311 > 3118","TEKNISI DAN ASISTEN PROFESIONAL > ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK > TEKNISI ILMU FISIKA DAN TEKNIK > JURU GAMBAR TEKNIK","3","3","tidak","juru gambar teknik","534","535","502","503","lolos_struktur_otomatis_belum_review_manual"
"E01255","2026","3118.01","311801","6","Jabatan","5","1255","3118","DRAFTER","Drafter menyiapkan rencana pengerjaan yang teliti dan gambar yang terperinci
dari proyek teknik bangunan, industri, dan lain-lainnya berdasarkan sketsa dan
spesifikasi yang dibuat oleh ahli teknik serta menyiapkan bagan dan gambar
untuk keperluan lain. Tugasnya meliputi mempelajari sketsa dan spesifikasi yang
dibuat oleh ahli teknik serta membuat perhitungan mengenai ukuran,
permukaan, volume, dan faktor lain; berkonsultasi dengan ahli teknik mengenai
penyesuaian rancangan yang dianggap perlu; melakukan modifikasi gambar
detail teknik bangunan jika diperlukan, menyiapkan pengerjaan rincian gambar
secara teliti, menggunakan pengetahuan tentang bahan, proses pembuatan,
praktik teknik konstruksi guna menunjukkan rincian yang diperlukan untuk
pembuatan mesin dan peralatan, untuk pembangunan gedung, jembatan,
bendungan, jalan, dan proyek sipil lainnya; membuat laporan dan melaporkan
hasil pekerjaan kepada pimpinan atau pihak terkait. Termasuk dalam jabatan ini
drafter, operator CAD, dan jabatan lain yang sejenis.","3","TEKNISI DAN ASISTEN PROFESIONAL","31","ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK","311","TEKNISI ILMU FISIKA DAN TEKNIK","3118","JURU GAMBAR TEKNIK","3 > 31 > 311 > 3118 > 3118.01","TEKNISI DAN ASISTEN PROFESIONAL > ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK > TEKNISI ILMU FISIKA DAN TEKNIK > JURU GAMBAR TEKNIK > DRAFTER","0","0","tidak","drafter","535","535","503","503","lolos_struktur_otomatis_belum_review_manual"
"E01256","2026","3118.02","311802","6","Jabatan","5","1256","3118","ILUSTRATOR TEKNIK","Ilustrator teknik menggambar ilustrasi teknik untuk brosur, buku referensi, dan
pedoman teknik yang berhubungan dengan perakitan, pemasangan,
pengoperasian atau pemakaian, pemeliharaan, dan perbaikan mesin dan
peralatan lain. Tugasnya meliputi menyiapkan peralatan yang akan digunakan
untuk membuat gambar ilustrasi teknik; memeriksa mesin, peralatan, atau
produk yang akan dibuat ilustrasinya, cetak biru dan spesifikasi, foto atau contoh,
dan sumber bahan lain serta ringkasan yang diperlukan bagian penyiapan data
naskah; menentukan metode dan teknik pembuatan naskah yang sesuai dengan
jenis ilustrasi yang diperlukan dan proses reproduksinya; menyiapkan gambar
dalam bentuk skema, perspektif, diagonal, diperbesar, dan bentuk lain untuk
fungsi, hubungan, dan jenjang urutan perakitan bagian-bagian atau komponen
mengenai suatu objek atau untuk menggambarkan metode operasi dan
penyesuaian cara pemeliharaan dan peraturan mengenai keselamatan kerja;
membuat laporan hasil pekerjaan dan melaporkan kepada pimpinan atau pihak
terkait.","3","TEKNISI DAN ASISTEN PROFESIONAL","31","ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK","311","TEKNISI ILMU FISIKA DAN TEKNIK","3118","JURU GAMBAR TEKNIK","3 > 31 > 311 > 3118 > 3118.02","TEKNISI DAN ASISTEN PROFESIONAL > ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK > TEKNISI ILMU FISIKA DAN TEKNIK > JURU GAMBAR TEKNIK > ILUSTRATOR TEKNIK","0","0","tidak","ilustrator teknik","535","536","503","504","lolos_struktur_otomatis_belum_review_manual"
"E01257","2026","3118.99","311899","6","Jabatan","5","1257","3118","JURU GAMBAR TEKNIK LAINNYA","Jabatan ini mencakup juru gambar teknik lainnya dari subgolongan ini.","3","TEKNISI DAN ASISTEN PROFESIONAL","31","ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK","311","TEKNISI ILMU FISIKA DAN TEKNIK","3118","JURU GAMBAR TEKNIK","3 > 31 > 311 > 3118 > 3118.99","TEKNISI DAN ASISTEN PROFESIONAL > ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK > TEKNISI ILMU FISIKA DAN TEKNIK > JURU GAMBAR TEKNIK > JURU GAMBAR TEKNIK LAINNYA","0","0","ya","juru gambar teknik lainnya","536","536","504","504","lolos_struktur_otomatis_belum_review_manual"
"E01258","2026","3119","3119","4","Subgolongan","4","1258","311","TEKNISI ILMU FISIKA DAN TEKNIK YTDL","Teknisi ilmu fisika dan teknik YTDL meliputi teknisi ilmu fisika dan teknik yang
tidak diklasifikasikan di tempat lain dalam 311, teknisi ilmu fisika dan teknik.
Misalnya, yang membantu ilmuwan dan ahli yang terlibat dalam
mengembangkan prosedur atau melakukan penelitian tentang teknik
keselamatan, biomedis, lingkungan, atau industri dan produksi.
Tugasnya meliputi mengumpulkan data dan menyediakan bantuan teknis
mengenai pemanfaatan yang efisien, aman, dan ekonomis dari personel,
material, dan peralatan; metode kerja dan urutan operasi dan pengawasan
pelaksanaannya, dan tata letak pabrik atau perusahaan yang efisien; membantu
identifikasi bahaya potensial dan memperkenalkan prosedur dan perangkat
keselamatan; memodifikasi dan menguji peralatan dan perangkat yang
digunakan dalam pencegahan, pengendalian, dan remediasi pencemaran
lingkungan, perbaikan situs, dan reklamasi tanah; membantu dalam
pengembangan perangkat remediasi pencemaran lingkungan di bawah arahan
seorang teknisi; dan membantu teknisi dalam menguji dan merancang peralatan
robotika.
Contoh jabatan yang diklasifikasikan di sini
- teknisi rekayasa (produksi);
- teknisi studi waktu dan gerak;
- teknisi survei kuantitas; dan
- teknisi robotik.
Beberapa jabatan terkait yang diklasifikasikan di tempat lain
- teknisi produksi - 2149;
- ahli studi waktu dan gerak - 2149;
- surveyor quantity - 2149; dan
- teknisi rekayasa aeronautics - 3115.","3","TEKNISI DAN ASISTEN PROFESIONAL","31","ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK","311","TEKNISI ILMU FISIKA DAN TEKNIK","3119","TEKNISI ILMU FISIKA DAN TEKNIK YTDL","3 > 31 > 311 > 3119","TEKNISI DAN ASISTEN PROFESIONAL > ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK > TEKNISI ILMU FISIKA DAN TEKNIK > TEKNISI ILMU FISIKA DAN TEKNIK YTDL","5","5","ya","teknisi ilmu fisika dan teknik ytdl","536","537","504","505","lolos_struktur_otomatis_belum_review_manual"
"E01259","2026","3119.01","311901","6","Jabatan","5","1259","3119","TEKNISI REKAYASA PRODUKSI","Teknisi rekayasa produksi menerapkan teori dan prinsip-prinsip rekayasa pada
masalah tata letak industri atau produksi manufaktur, biasanya di bawah arahan
ahli teknik. Dapat melakukan studi waktu dan gerak pada operasi pekerja di
berbagai industri untuk tujuan seperti menetapkan tingkat produksi standar atau
meningkatkan efisiensi. Melaksanakan kegiatan teknis perencanaan,
pengendalian, dan optimalisasi proses produksi agar berjalan efisien,
berkualitas, dan sesuai standar nasional maupun internasional. Tugasnya
meliputi menafsirkan gambar teknik, diagram skematik, atau rumus dan
berunding dengan manajemen atau staf teknik untuk menentukan standar
kualitas dan keandalan; mempelajari log pekerja, lembar pengolahan produk,
atau spesifikasi lembar untuk memverifikasi bahwa catatan mematuhi spesifikasi
jaminan kualitas; mengawasi pekerja untuk memverifikasi peralatan yang sedang
dioperasikan dan dipelihara sesuai dengan standar jaminan kualitas;
menghimpun dan mengevaluasi data statistik untuk menentukan dan
mempertahankan kualitas dan keandalan produk; menyiapkan tabel, grafik, atau
diagram untuk menggambarkan alur kerja, routing, layout lantai, material
handling, atau pemanfaatan mesin; mempelajari waktu, gerak, metode, atau
kecepatan yang terlibat dalam pemeliharaan, produksi, atau operasi lain untuk
membangun tingkat produksi standar atau meningkatkan efisiensi; merancang
peralatan dan bahan-bahan baru atau merekomendasikan revisi metode
operasi, penanganan material, tata letak peralatan, atau perubahan lain untuk
meningkatkan produksi atau meningkatkan standar; membantu dalam
perencanaan tugas sesuai dengan kinerja pekerja, kapasitas mesin, jadwal
produksi, atau antisipasi delay; merekomendasikan modifikasi standar kualitas
atau produksi yang ada untuk mencapai kualitas optimal dalam batas-batas
kemampuan peralatan; mengevaluasi data dan menulis laporan untuk
memvalidasi atau menunjukkan penyimpangan dari standar yang ada;
membantu penyusunan rencana produksi berdasarkan kapasitas mesin, tenaga
kerja, dan bahan baku dengan menentukan urutan proses produksi sesuai
standar operasional; memantau jalannya proses produksi di lini manufaktur
dengan mengidentifikasi potensi hambatan dan melakukan penyesuaian teknis;
membuat usulan perbaikan metode kerja untuk meningkatkan efisiensi dengan
menerapkan prinsip lean manufacturing atau continuous improvement; melakukan
pengujian kualitas produk pada tahap proses maupun hasil akhir dan
menganalisis data produksi untuk mendukung pengambilan keputusan;
melaksanakan pemeriksaan rutin terhadap mesin dan peralatan produksi serta
melakukan pemeliharaan preventif untuk mengurangi downtime; memastikan
produk sesuai dengan standar mutu dan spesifikasi teknis; menyusun laporan
hasil pengendalian mutu dan rekomendasi perbaikan; berkoordinasi dengan ahli
teknik produksi, teknisi perawatan, dan tim pengendalian mutu serta
memberikan masukan teknis terkait peningkatan produktivitas.","3","TEKNISI DAN ASISTEN PROFESIONAL","31","ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK","311","TEKNISI ILMU FISIKA DAN TEKNIK","3119","TEKNISI ILMU FISIKA DAN TEKNIK YTDL","3 > 31 > 311 > 3119 > 3119.01","TEKNISI DAN ASISTEN PROFESIONAL > ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK > TEKNISI ILMU FISIKA DAN TEKNIK > TEKNISI ILMU FISIKA DAN TEKNIK YTDL > TEKNISI REKAYASA PRODUKSI","0","0","tidak","teknisi rekayasa produksi","537","538","505","506","lolos_struktur_otomatis_belum_review_manual"
"E01260","2026","3119.02","311902","6","Jabatan","5","1260","3119","TEKNISI ROBOTIKA","Teknisi robotika membangun, menginstal, menguji, atau memelihara peralatan
robotik atau sistem produksi otomatis terkait penyelesaian masalah sistem
robotik, menggunakan pengetahuan tentang mikroprosesor, pengendali yang
dapat diprogram, elektronik, analisis rangkaian, mekanik, sensor, atau sistem
umpan balik, hidrolik, atau pneumatik. Tugasnya meliputi membongkar dan
merakit ulang robot atau perangkat peralatan untuk membuat perbaikan seperti
penggantian papan sirkuit yang rusak, sensor, controller, encoders, dan servo
motors; melakukan perawatan preventif atau korektif pada sistem atau
komponen robotik; memelihara catatan pelayanan peralatan robot atau sistem
produksi otomatis; memasang atau memperbaiki pengendali yang dapat
diprogram, pengendali robot, atau konveyor; mendokumentasikan prosedur
pengujian dan hasil robotika; meluruskan, mencocokkan, atau merakit bagian
komponen dengan menggunakan perkakas tangan, alat-alat listrik,
perlengkapan, template, atau mikroskop; memasang kabel antara controller;
menguji kinerja majelis robot dengan menggunakan instrumen seperti osiloskop,
voltmeter elektronik, atau jembatan; dan mengembangkan gerakan path robot
untuk memaksimalkan efisiensi, keamanan, dan kualitas.","3","TEKNISI DAN ASISTEN PROFESIONAL","31","ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK","311","TEKNISI ILMU FISIKA DAN TEKNIK","3119","TEKNISI ILMU FISIKA DAN TEKNIK YTDL","3 > 31 > 311 > 3119 > 3119.02","TEKNISI DAN ASISTEN PROFESIONAL > ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK > TEKNISI ILMU FISIKA DAN TEKNIK > TEKNISI ILMU FISIKA DAN TEKNIK YTDL > TEKNISI ROBOTIKA","0","0","tidak","teknisi robotika","538","538","506","506","lolos_struktur_otomatis_belum_review_manual"
"E01261","2026","3119.03","311903","6","Jabatan","5","1261","3119","PENGUJI KENDARAAN","Penguji kendaraan menguji kesiapan kendaraan dalam pemenuhan aturan yang
berlaku; memeriksa kualitas komponen (mesin, prosedur keamanan
keselamatan, dll.) berdasarkan standar dan spesifikasi yang berlaku; serta
memelihara dan memeriksa kesiapan peralatan uji kendaraan. Tugasnya
meliputi menyiapkan peralatan uji dan memastikan kondisi laboratorium
pengujian sesuai standar operasional; melakukan pemeriksaan fisik kendaraan
dan melaksanakan pengujian teknis menggunakan peralatan sesuai standar
mutu dan regulasi serta menguji emisi gas buang sesuai ketentuan lingkungan
hidup; menganalisis hasil pengujian untuk menentukan kelayakan kendaraan;
memberikan rekomendasi teknis atas perbaikan bila ditemukan ketidaksesuaian;
menyusun laporan hasil pengujian kendaraan bermotor dan menerbitkan
sertifikat uji berkala (buku uji/KIR) sesuai ketentuan serta menyimpan arsip hasil
pengujian sesuai prosedur; dan berkoordinasi dengan pemilik kendaraan,
bengkel perawatan, dan instansi terkait serta memberikan pembinaan teknis
mengenai standar kelayakan kendaraan. Termasuk di dalamnya penguji
kendaraan bermotor (PKB), marine inspector, dan inspektur kelaikudaraan
(airworthiness inspector).","3","TEKNISI DAN ASISTEN PROFESIONAL","31","ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK","311","TEKNISI ILMU FISIKA DAN TEKNIK","3119","TEKNISI ILMU FISIKA DAN TEKNIK YTDL","3 > 31 > 311 > 3119 > 3119.03","TEKNISI DAN ASISTEN PROFESIONAL > ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK > TEKNISI ILMU FISIKA DAN TEKNIK > TEKNISI ILMU FISIKA DAN TEKNIK YTDL > PENGUJI KENDARAAN","0","0","tidak","penguji kendaraan","538","539","506","507","lolos_struktur_otomatis_belum_review_manual"
"E01262","2026","3119.04","311904","6","Jabatan","5","1262","3119","TEKNISI NUKLIR","Teknisi nuklir memantau dan mengendalikan paparan radiasi di lingkungan kerja
untuk memastikan keselamatan pekerja dan kepatuhan terhadap standar
keselamatan radiasi. Tugasnya meliputi mengukur tingkat radiasi menggunakan
peralatan deteksi; menghitung batas waktu paparan yang aman; memantau
dosis radiasi pekerja; menangani alarm atau insiden radiasi; mengambil dan
menganalisis sampel lingkungan untuk mendeteksi kontaminasi radioaktif;
menyusun laporan hasil pengujian; menentukan prosedur dekontaminasi; serta
memberikan pelatihan dan arahan kepada pekerja mengenai prosedur
keselamatan radiasi.","3","TEKNISI DAN ASISTEN PROFESIONAL","31","ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK","311","TEKNISI ILMU FISIKA DAN TEKNIK","3119","TEKNISI ILMU FISIKA DAN TEKNIK YTDL","3 > 31 > 311 > 3119 > 3119.04","TEKNISI DAN ASISTEN PROFESIONAL > ASISTEN AHLI ILMU PENGETAHUAN DAN TEKNIK > TEKNISI ILMU FISIKA DAN TEKNIK > TEKNISI ILMU FISIKA DAN TEKNIK YTDL > TEKNISI NUKLIR","0","0","tidak","teknisi nuklir","539","539","507","507","lolos_struktur_otomatis_belum_review_manual"
